event_id,customer_id,event_date,event_type,feature_used,session_duration_sec,pages_viewed
2920,356,2024-07-16,login,settings,1888,28
2921,356,2024-04-03,api_call,dashboard,2905,11
2922,356,2024-02-20,feature_use,integrations,893,2
2923,356,2023-10-18,page_view,team_mgmt,1659,17
2924,356,2024-07-22,support_ticket,settings,813,9
2925,356,2024-02-28,export,settings,1335,17
2926,356,2023-07-08,upgrade_inquiry,billing,1064,13
2927,356,2023-08-28,export,team_mgmt,855,8
2928,356,2023-09-11,login,dashboard,917,24
2929,356,2023-02-06,support_ticket,team_mgmt,410,13
2930,356,2024-03-19,export,api,969,10
2931,357,2022-08-05,login,api,2599,17
2932,357,2024-03-24,export,reports,2433,10
2933,358,2023-06-24,upgrade_inquiry,billing,554,2
2934,358,2023-12-21,api_call,,423,18
2935,358,2023-12-25,api_call,settings,405,10
2936,358,2023-10-30,support_ticket,analytics,3389,14
2937,358,2024-03-14,feature_use,team_mgmt,186,16
2938,358,2023-05-05,api_call,settings,3147,23
2939,358,2023-08-14,api_call,team_mgmt,804,25
2940,358,2024-08-01,page_view,billing,337,9
2941,358,2023-08-14,support_ticket,integrations,3527,11
2942,358,2023-10-12,api_call,settings,1758,24
2943,359,2022-11-07,api_call,settings,1881,25
2944,359,2023-05-25,page_view,analytics,150,2
2945,359,2022-12-15,page_view,settings,3209,30
2946,359,2023-05-13,export,dashboard,2362,30
2947,359,2023-05-21,login,api,1563,4
2948,360,2022-06-05,support_ticket,reports,1223,4
2949,360,2023-09-05,export,billing,2553,27
2950,360,2022-12-26,login,dashboard,1278,17
2951,360,2023-11-06,export,analytics,1377,14
2952,360,2022-03-04,upgrade_inquiry,settings,1588,19
2953,360,2023-03-09,support_ticket,settings,2452,28
2954,360,2023-01-12,page_view,team_mgmt,1898,12
2955,360,2023-03-09,page_view,reports,662,8
2956,360,2022-12-20,login,dashboard,340,25
2957,360,2024-02-09,support_ticket,api,737,20
2958,360,2022-03-23,support_ticket,dashboard,2581,3
2959,360,2023-02-25,login,team_mgmt,1768,6
2960,360,2023-10-25,api_call,settings,704,1
2961,360,2022-06-05,feature_use,reports,1885,5
2962,360,2024-04-30,feature_use,dashboard,2430,10
2963,360,2022-10-10,support_ticket,api,772,1
2964,361,2023-02-04,upgrade_inquiry,,2684,12
2965,361,2022-12-12,page_view,,1949,7
2966,361,2022-10-28,login,integrations,1831,5
2967,361,2022-10-08,login,team_mgmt,930,11
2968,361,2022-12-20,login,integrations,1603,24
2969,362,2024-04-05,upgrade_inquiry,team_mgmt,2110,30
2970,362,2024-06-30,support_ticket,integrations,3052,28
2971,362,2024-07-23,support_ticket,api,1319,18
2972,362,2024-04-21,export,integrations,3317,11
2973,362,2024-04-22,api_call,billing,496,11
2974,362,2024-04-09,login,settings,1021,14
2975,362,2024-02-13,support_ticket,integrations,2247,16
2976,362,2024-03-03,support_ticket,integrations,14,18
2977,362,2024-06-10,support_ticket,,3104,13
2978,362,2024-02-08,page_view,settings,2668,4
2979,362,2024-04-16,support_ticket,api,1490,24
2980,362,2024-07-25,login,analytics,2376,7
2981,362,2024-04-03,export,team_mgmt,1364,23
2982,362,2024-06-03,upgrade_inquiry,dashboard,418,11
2983,362,2024-05-01,login,,2240,1
2984,362,2024-05-19,feature_use,billing,2137,10
2985,362,2024-04-25,support_ticket,billing,32,21
2986,362,2024-04-22,api_call,api,2475,13
2987,362,2024-04-28,feature_use,team_mgmt,193,28
2988,363,2023-02-14,upgrade_inquiry,,1455,28
2989,363,2024-01-22,upgrade_inquiry,integrations,1286,2
2990,363,2023-12-11,login,,976,9
2991,363,2023-10-24,login,api,1880,12
2992,363,2023-12-19,support_ticket,team_mgmt,2776,2
2993,363,2023-04-19,support_ticket,api,2419,11
2994,363,2023-01-03,feature_use,integrations,1757,19
2995,363,2023-08-20,page_view,,926,10
2996,363,2023-01-18,feature_use,reports,509,1
2997,363,2023-09-14,support_ticket,settings,3086,19
2998,363,2024-05-28,login,settings,1598,1
2999,363,2024-01-21,support_ticket,integrations,1259,21
3000,363,2024-07-28,feature_use,dashboard,2545,14
3001,363,2024-02-06,export,analytics,813,10
3002,363,2023-04-19,page_view,analytics,3552,2
3003,363,2023-12-30,api_call,billing,2024,15
3004,363,2023-06-25,export,dashboard,1073,12
3005,363,2023-11-22,api_call,settings,791,14
3006,364,2024-01-22,api_call,integrations,307,23
3007,364,2022-10-24,api_call,reports,2947,2
3008,364,2023-12-07,login,reports,2798,2
3009,364,2022-12-26,upgrade_inquiry,team_mgmt,1935,7
3010,364,2024-05-31,upgrade_inquiry,dashboard,142,15
3011,364,2024-06-14,page_view,,2468,26
3012,364,2023-10-28,login,analytics,2265,25
3013,364,2023-08-24,login,analytics,3536,13
3014,364,2023-08-01,upgrade_inquiry,,1227,30
3015,364,2022-12-08,export,integrations,367,14
3016,364,2023-04-11,login,,880,8
3017,365,2022-11-21,export,settings,2488,24
3018,365,2022-08-15,login,settings,228,12
3019,365,2023-05-09,feature_use,integrations,1149,13
3020,365,2024-03-28,upgrade_inquiry,,1091,16
3021,365,2024-05-03,feature_use,,3591,10
3022,366,2025-04-22,feature_use,billing,2960,17
3023,366,2023-12-23,login,billing,3161,8
3024,367,2024-09-13,feature_use,dashboard,149,7
3025,367,2024-07-16,export,integrations,149,6
3026,367,2024-06-02,login,api,1559,22
3027,368,2023-11-16,feature_use,,1458,11
3028,368,2024-06-07,support_ticket,billing,1454,2
3029,368,2023-06-20,login,,381,27
3030,368,2024-06-21,page_view,analytics,3570,3
3031,368,2023-05-06,feature_use,analytics,3246,14
3032,368,2022-11-20,support_ticket,settings,933,14
3033,368,2023-11-20,page_view,dashboard,3393,9
3034,368,2024-04-06,export,reports,360,1
3035,368,2023-11-27,login,dashboard,2592,29
3036,368,2022-12-31,api_call,analytics,1133,20
3037,368,2022-10-15,feature_use,billing,2693,19
3038,369,2023-11-14,feature_use,billing,619,16
3039,369,2023-12-21,api_call,integrations,374,15
3040,369,2024-03-07,export,reports,32,12
3041,369,2024-08-01,feature_use,team_mgmt,721,12
3042,370,2022-09-28,page_view,integrations,1059,7
3043,370,2022-11-18,upgrade_inquiry,,2494,3
3044,370,2023-04-26,login,dashboard,3117,27
3045,370,2022-06-29,login,api,1032,6
3046,371,2024-07-06,page_view,dashboard,1598,13
3047,371,2024-06-15,support_ticket,billing,3113,16
3048,371,2024-07-11,page_view,settings,1226,4
3049,371,2024-06-13,feature_use,,1277,17
3050,371,2024-06-25,feature_use,reports,1987,24
3051,371,2024-06-18,export,team_mgmt,1043,25
3052,371,2024-07-17,feature_use,reports,2912,20
3053,371,2024-06-23,login,settings,3527,16
3054,371,2024-07-12,api_call,reports,834,14
3055,372,2024-04-03,upgrade_inquiry,settings,3115,19
3056,372,2024-06-30,api_call,reports,2597,5
3057,372,2024-02-29,export,integrations,2831,17
3058,372,2023-06-10,page_view,settings,359,10
3059,373,2024-06-27,feature_use,integrations,806,29
3060,373,2024-05-04,upgrade_inquiry,,1957,2
3061,373,2024-05-27,export,,666,23
3062,373,2024-06-03,export,api,2431,18
3063,373,2024-06-14,api_call,api,2037,2
3064,373,2024-06-05,upgrade_inquiry,team_mgmt,2573,22
3065,373,2024-05-28,support_ticket,settings,1257,27
3066,373,2024-06-17,feature_use,settings,1573,9
3067,374,2022-12-04,login,integrations,408,3
3068,374,2022-10-29,login,billing,525,27
3069,374,2022-11-08,api_call,reports,3543,21
3070,374,2022-12-01,login,billing,3099,19
3071,374,2022-11-20,upgrade_inquiry,,300,6
3072,374,2022-11-10,page_view,,2162,14
3073,374,2022-11-22,login,,2696,18
3074,374,2022-11-09,feature_use,api,976,12
3075,374,2022-11-04,login,integrations,2694,19
3076,374,2022-11-19,api_call,api,712,11
3077,374,2022-12-14,support_ticket,settings,1486,15
3078,374,2022-10-30,feature_use,reports,1928,13
3079,374,2022-12-02,api_call,reports,234,27
3080,374,2022-11-03,export,integrations,3407,6
3081,374,2022-11-15,page_view,dashboard,3484,16
3082,374,2022-11-10,login,,410,10
3083,374,2022-11-03,support_ticket,api,917,15
3084,374,2022-11-20,page_view,settings,2907,11
3085,375,2022-09-09,export,integrations,25,3
3086,375,2022-12-08,support_ticket,settings,3449,17
3087,375,2023-01-02,page_view,billing,1842,17
3088,375,2022-06-29,export,billing,3022,19
3089,375,2022-06-20,page_view,analytics,3205,12
3090,375,2022-11-01,api_call,reports,3243,15
3091,375,2022-07-27,export,,1589,9
3092,375,2022-07-31,login,integrations,1783,2
3093,375,2022-07-11,page_view,reports,1250,16
3094,375,2022-08-03,feature_use,api,2492,26
3095,375,2022-10-06,support_ticket,integrations,409,19
3096,375,2022-12-07,api_call,billing,338,13
3097,375,2022-10-05,export,settings,3392,4
3098,375,2023-02-18,api_call,dashboard,3207,11
3099,375,2022-09-28,export,dashboard,119,17
3100,375,2022-10-27,api_call,integrations,2125,24
3101,375,2022-05-20,api_call,settings,3156,6
3102,375,2022-05-23,export,team_mgmt,3121,20
3103,375,2022-12-03,api_call,reports,2856,20
3104,375,2023-03-12,login,team_mgmt,2425,18
3105,375,2023-03-12,page_view,billing,3029,19
3106,375,2022-06-23,feature_use,reports,436,18
3107,376,2023-11-11,support_ticket,team_mgmt,1073,23
3108,376,2024-07-28,api_call,reports,1734,28
3109,376,2024-06-07,login,analytics,1317,14
3110,376,2024-05-31,login,,1766,14
3111,376,2024-06-11,export,,2196,11
3112,376,2023-12-02,api_call,analytics,2259,6
3113,376,2023-10-14,feature_use,,3402,12
3114,376,2023-12-16,api_call,,1503,15
3115,376,2024-03-04,export,dashboard,275,28
3116,376,2024-03-23,support_ticket,reports,2734,12
3117,376,2023-10-12,page_view,,3220,19
3118,376,2024-07-14,support_ticket,reports,437,18
3119,376,2024-07-12,api_call,reports,334,13
3120,376,2024-06-09,export,,2011,7
3121,376,2024-02-19,upgrade_inquiry,dashboard,2296,25
3122,376,2024-03-15,login,settings,2523,29
3123,376,2024-04-26,export,analytics,1859,12
3124,376,2024-05-24,api_call,reports,2855,13
3125,376,2024-07-21,support_ticket,settings,104,5
3126,377,2024-05-02,api_call,analytics,2299,7
3127,377,2024-06-21,upgrade_inquiry,billing,1896,4
3128,377,2024-05-11,export,billing,1905,1
3129,377,2024-03-27,login,analytics,2245,10
3130,377,2024-06-12,login,api,694,24
3131,377,2024-05-24,api_call,dashboard,718,8
3132,377,2024-07-26,export,team_mgmt,3316,30
3133,377,2024-07-31,upgrade_inquiry,integrations,186,7
3134,377,2024-07-31,login,settings,2997,15
3135,377,2024-06-24,export,dashboard,1131,1
3136,377,2024-06-25,export,api,3025,30
3137,378,2024-08-06,export,billing,836,15
3138,378,2024-09-15,feature_use,reports,3516,1
3139,378,2024-08-12,feature_use,api,2936,15
3140,378,2024-04-16,page_view,api,3270,2
3141,379,2023-09-01,upgrade_inquiry,dashboard,1495,19
3142,379,2024-04-17,feature_use,dashboard,990,15
3143,379,2023-10-22,api_call,integrations,1940,25
3144,379,2023-08-13,support_ticket,dashboard,2080,25
3145,379,2024-05-06,feature_use,dashboard,2946,13
3146,379,2024-06-21,export,api,2313,9
3147,379,2024-05-06,login,team_mgmt,216,9
3148,379,2024-07-09,api_call,analytics,2004,5
3149,379,2024-07-14,support_ticket,api,1831,24
3150,379,2023-02-19,upgrade_inquiry,reports,1762,30
3151,379,2023-06-30,page_view,,3202,1
3152,379,2022-12-31,support_ticket,team_mgmt,603,1
3153,379,2023-05-14,api_call,,2207,18
3154,379,2023-05-16,feature_use,team_mgmt,2309,30
3155,379,2024-04-07,login,,3592,15
3156,379,2024-03-26,login,reports,1299,22
3157,379,2023-05-16,api_call,settings,2815,6
3158,379,2023-08-25,support_ticket,integrations,362,2
3159,379,2023-04-03,upgrade_inquiry,integrations,3327,5
3160,380,2024-07-28,api_call,settings,3350,2
3161,381,2024-06-16,api_call,settings,607,16
3162,381,2022-08-28,export,,886,4
3163,381,2024-07-12,export,,3503,4
3164,381,2024-02-13,login,integrations,3185,9
3165,381,2023-02-12,login,team_mgmt,433,10
3166,381,2024-02-09,export,,2635,7
3167,381,2022-09-15,support_ticket,settings,1419,1
3168,381,2024-02-17,feature_use,team_mgmt,2613,12
3169,381,2024-07-06,upgrade_inquiry,,3319,23
3170,381,2023-09-14,upgrade_inquiry,billing,2275,4
3171,382,2023-09-30,api_call,settings,1710,21
3172,382,2023-06-07,support_ticket,,644,6
3173,382,2022-09-25,feature_use,,1637,9
3174,382,2022-08-31,export,billing,39,10
3175,382,2023-05-06,support_ticket,team_mgmt,388,30
3176,383,2023-08-27,export,,2236,29
3177,383,2023-06-23,login,analytics,1788,26
3178,383,2022-11-16,feature_use,settings,1417,1
3179,383,2022-11-15,login,analytics,2742,2
3180,384,2023-11-23,export,,435,4
3181,385,2024-05-24,api_call,reports,99,19
3182,385,2024-09-14,upgrade_inquiry,api,1679,24
3183,385,2024-05-25,login,analytics,2302,9
3184,386,2022-12-17,page_view,integrations,289,26
3185,386,2023-09-14,login,dashboard,2427,5
3186,386,2023-08-13,support_ticket,integrations,750,19
3187,386,2023-10-30,api_call,settings,22,22
3188,386,2023-10-17,export,analytics,3521,17
3189,386,2023-12-03,support_ticket,api,2352,26
3190,386,2023-12-07,api_call,reports,2904,30
3191,386,2024-03-16,feature_use,settings,3246,25
3192,386,2024-02-10,export,api,3297,16
3193,386,2023-05-31,login,,3533,18
3194,386,2024-06-04,page_view,dashboard,1783,30
3195,386,2022-12-17,support_ticket,settings,1599,5
3196,386,2022-11-16,feature_use,team_mgmt,1158,30
3197,387,2023-08-19,upgrade_inquiry,reports,2737,14
3198,387,2023-12-03,page_view,integrations,1158,23
3199,387,2022-06-06,export,reports,1046,5
3200,387,2022-04-09,login,settings,106,15
3201,387,2023-11-08,upgrade_inquiry,reports,3541,8
3202,387,2023-03-29,api_call,analytics,3369,10
3203,387,2023-09-09,feature_use,dashboard,2030,2
3204,387,2022-07-21,upgrade_inquiry,integrations,3481,19
3205,387,2022-10-31,feature_use,team_mgmt,474,28
3206,387,2024-02-09,feature_use,settings,590,10
3207,387,2023-05-22,login,analytics,2738,29
3208,387,2022-11-06,api_call,api,530,27
3209,387,2022-05-16,support_ticket,team_mgmt,3275,27
3210,387,2024-02-22,login,analytics,2971,29
3211,387,2022-10-30,login,dashboard,1152,28
3212,387,2023-06-03,api_call,billing,3373,6
3213,387,2022-10-02,login,settings,914,21
3214,387,2022-10-20,export,billing,1761,10
3215,387,2023-02-28,page_view,integrations,2477,16
3216,387,2022-03-28,export,,177,27
3217,388,2024-06-16,feature_use,billing,2028,12
3218,389,2023-12-03,upgrade_inquiry,team_mgmt,1297,29
3219,389,2024-02-09,page_view,billing,1719,9
3220,389,2024-01-26,api_call,analytics,2036,13
3221,389,2024-02-05,page_view,settings,2360,23
3222,389,2023-09-02,feature_use,settings,2882,17
3223,390,2022-12-15,feature_use,settings,3194,5
3224,390,2022-10-24,login,analytics,2878,9
3225,390,2024-06-10,support_ticket,integrations,2879,5
3226,390,2024-04-06,support_ticket,settings,2836,21
3227,390,2022-09-25,login,settings,1639,4
3228,390,2022-05-25,login,settings,2348,17
3229,390,2022-11-24,support_ticket,dashboard,3431,2
3230,390,2023-04-19,export,,415,25
3231,390,2024-02-03,upgrade_inquiry,integrations,1735,12
3232,391,2023-09-01,support_ticket,reports,2204,30
3233,391,2023-11-27,page_view,analytics,1452,7
3234,391,2024-06-15,page_view,dashboard,153,11
3235,391,2024-03-24,upgrade_inquiry,integrations,3140,9
3236,391,2023-09-18,login,,207,16
3237,391,2024-02-02,login,billing,246,22
3238,391,2023-11-19,support_ticket,settings,1530,4
3239,391,2023-11-18,page_view,settings,158,5
3240,391,2024-07-25,upgrade_inquiry,settings,722,24
3241,391,2023-10-18,api_call,dashboard,2729,22
3242,391,2024-05-16,support_ticket,billing,15,7
3243,391,2023-09-23,feature_use,reports,1479,11
3244,391,2024-05-22,support_ticket,billing,2341,25
3245,391,2023-10-30,support_ticket,reports,2493,23
3246,391,2024-03-14,login,analytics,1608,11
3247,391,2024-01-15,export,integrations,1557,26
3248,391,2023-08-26,login,,358,4
3249,392,2024-07-18,login,integrations,624,23
3250,392,2024-01-02,feature_use,,823,13
3251,392,2023-03-17,support_ticket,settings,3390,23
3252,392,2023-05-08,page_view,api,3376,3
3253,392,2024-03-07,support_ticket,reports,1281,27
3254,392,2024-07-15,login,reports,412,28
3255,392,2023-11-01,page_view,,2047,6
3256,392,2024-01-27,login,reports,2026,8
3257,392,2024-05-07,login,api,505,12
3258,392,2023-08-05,upgrade_inquiry,settings,1438,2
3259,392,2023-08-01,support_ticket,billing,2573,19
3260,393,2022-06-23,feature_use,reports,626,4
3261,393,2022-10-18,export,reports,2964,29
3262,393,2022-09-30,support_ticket,integrations,1050,23
3263,393,2024-02-05,page_view,analytics,2860,13
3264,393,2022-08-03,export,reports,829,30
3265,393,2024-03-05,export,analytics,735,3
3266,393,2023-03-02,feature_use,settings,3527,9
3267,393,2022-04-08,export,analytics,14,3
3268,393,2024-07-31,support_ticket,analytics,2986,4
3269,394,2024-07-18,support_ticket,,1157,9
3270,394,2024-05-27,support_ticket,integrations,2540,7
3271,394,2024-05-13,login,dashboard,1969,10
3272,395,2024-03-28,support_ticket,integrations,869,23
3273,395,2024-04-04,page_view,settings,263,28
3274,395,2024-04-29,support_ticket,reports,2058,1
3275,395,2024-05-29,login,team_mgmt,2721,12
3276,395,2024-04-22,support_ticket,,586,11
3277,396,2024-06-15,upgrade_inquiry,analytics,366,5
3278,396,2024-02-19,api_call,billing,3147,17
3279,396,2024-07-16,upgrade_inquiry,dashboard,1389,1
3280,397,2024-07-30,upgrade_inquiry,dashboard,1976,28
3281,397,2024-02-25,upgrade_inquiry,settings,2801,22
3282,397,2024-06-07,support_ticket,analytics,3261,8
3283,397,2024-05-02,page_view,analytics,1815,7
3284,397,2024-02-18,feature_use,analytics,3071,6
3285,397,2024-07-18,upgrade_inquiry,analytics,1016,7
3286,398,2023-12-14,page_view,dashboard,488,22
3287,398,2023-04-24,feature_use,reports,1181,7
3288,398,2024-02-04,upgrade_inquiry,integrations,2536,8
3289,398,2023-10-25,feature_use,team_mgmt,702,17
3290,398,2023-07-04,export,,2098,4
3291,398,2024-01-27,page_view,billing,3048,20
3292,398,2024-02-28,login,settings,225,6
3293,398,2024-05-22,support_ticket,settings,1890,15
3294,398,2023-02-21,page_view,settings,2228,3
3295,398,2023-08-31,feature_use,billing,2051,17
3296,398,2023-07-14,upgrade_inquiry,api,1103,28
3297,398,2023-11-19,feature_use,integrations,1336,25
3298,398,2023-03-19,page_view,,2122,10
3299,398,2023-09-10,export,integrations,2423,26
3300,398,2023-09-18,api_call,analytics,113,13
3301,398,2023-06-30,export,analytics,809,18
3302,398,2023-07-03,feature_use,reports,2460,5
3303,398,2023-12-01,page_view,,2820,22
3304,398,2024-05-29,support_ticket,billing,3242,9
3305,399,2023-01-29,api_call,,1690,17
3306,399,2023-10-26,support_ticket,api,1949,20
3307,399,2024-05-30,support_ticket,,471,27
3308,399,2024-07-04,feature_use,analytics,1212,11
3309,399,2023-07-15,upgrade_inquiry,api,1891,16
3310,400,2023-07-03,api_call,reports,2559,24
3311,400,2023-08-19,login,integrations,1640,10
3312,400,2023-08-31,api_call,team_mgmt,1933,6
3313,400,2023-11-08,login,reports,2226,17
3314,400,2023-08-24,export,settings,182,24
3315,400,2023-07-12,export,settings,1836,25
3316,400,2023-06-13,upgrade_inquiry,api,820,3
3317,400,2023-09-17,login,team_mgmt,2664,5
3318,400,2023-09-11,upgrade_inquiry,,551,22
